ID1,ID2,Latitude,Longitude,Elevation
149,SBSmk1,54.5094,-122.691002,723
150,SBSmk1,54.974749,-124.211472,1027
153,SBSmk1,54.7259,-123.077301,896
154,SBSmk1,55.023,-124.264999,1038
155,SBSmk1,55.3042,-123.134697,692
602,SBSmk1,55.021811,-123.721397,1024
612,SBSmk1,54.412571,-123.777161,787
PAK,SBSmk1,54.997844,-123.036606,678
41093,SBSmk1,54.90389,-122.927498,701
141,SBSmk1,55.5799,-124.232002,1037
149,SBSmk1,54.5094,-122.691002,723
153,SBSmk1,54.7259,-123.077301,896
154,SBSmk1,55.023,-124.264999,1038
118103,SBSmk1,55.158333,-124.21389,954
118195,SBSmk1,55.019444,-123.027779,718
118298,SBSmk1,55.204167,-125.147224,921
PAK,SBSmk1,54.997844,-123.036606,678
118235,SBSmk1,55.555556,-124.276947,861
109220,SBSmk1,53.900278,-122.708336,727
109225,SBSmk1,55.523611,-125.520836,1050
109066,SBSmk1,53.329167,-122.25972,895
109070,SBSmk1,53.952778,-122.613892,657
OSP,SBSmk2,56.46,-123.93,724
1180881,SBSmk2,55.533333,-123.650002,738
1182881,SBSmk2,55.9,-123.73333,713
601,SBSmk2,56.131215,-124.494019,775
LST,SBSmk2,56.050633,-123.746719,681
MES,SBSmk2,56.245,-124.644165,729
603,SBSmk2,55.555512,-123.686134,726
WNA,SBSmk2,55.504,-123.419998,672
LST,SBSmk2,56.050633,-123.746719,681
118218,SBSmk2,55.956944,-123.798615,672
118294,SBSmk2,55.963889,-124.191666,716
OSP,SBSmk2,56.46,-123.93,724
118261,SBSmk2,55.533611,-123.44722,838
118262,SBSmk2,55.533333,-123.599998,747
231,SBSmm,51.4117,-120.339996,1307
245,SBSmm,51.716584,-120.378143,1122
248,SBSmm,51.409355,-120.365463,1313
232,SBSmm,51.725,-120.389999,1126
231,SBSmm,51.4117,-120.339996,1307
232,SBSmm,51.725,-120.389999,1126
188,SBSmw,53.053232,-122.166794,783
228,SBSmw,52.91,-122.065002,1025
241,SBSmw,52.910138,-122.086349,978
228,SBSmw,52.91,-122.065002,1025
109019,SBSmw,53.630833,-122.955559,999
120088,SBSun,57.834722,-131.391663,148
109950,SBSvk,54.258333,-121.561668,667
1092520,SBSvk,53.733333,-120.98333,676
1095000,SBSvk,54.083333,-121.833336,641
191,SBSvk,54.0778,-121.826599,625
193,SBSvk,53.4632,-121.558899,926
199,SBSvk,53.5765,-120.856697,870
109951,SBSvk,54.375,-121.334167,711
109953,SBSvk,54.05,-121.083336,763
1097370,SBSvk,54.016667,-121.666664,636
1092120,SBSvk,53.6,-120.699997,644
1A11,SBSvk,54.3828,-121.5783,756
191,SBSvk,54.0778,-121.826599,625
193,SBSvk,53.4632,-121.558899,926
109950,SBSvk,54.258333,-121.561668,667
109961,SBSvk,54.079167,-121.82222,625
109730,SBSvk,53.831944,-121.288887,627
109739,SBSvk,53.970833,-121.808334,730
109953,SBSvk,54.05,-121.083336,763
PAR,SBSwk1,54.6125,-122.145836,746
1A06A,SBSwk1,54.0763,-121.865501,623
118426,SBSwk1,54.610556,-122.14167,775
1090300,SBSwk1,54.116667,-122.066666,615
1090R0R,SBSwk1,53.283333,-121.449997,990
1098954,SBSwk1,54.05,-122.466667,603
701,SBSwk1,52.716455,-121.584358,1156
144,SBSwk1,54.7159,-122.273201,779
190,SBSwk1,53.5266,-122.106201,978
144,SBSwk1,54.7159,-122.273201,779
190,SBSwk1,53.5266,-122.106201,978
118301,SBSwk1,54.808333,-122.790276,920
118426,SBSwk1,54.610556,-122.14167,775
PAR,SBSwk1,54.6125,-122.145836,746
109067,SBSwk1,53.294444,-122.152779,1144
109779,SBSwk1,54.083333,-122.349998,593
109788,SBSwk1,53.888889,-122.008331,739
109069,SBSwk1,53.427778,-122.006943,955
1186A71,SBSwk2,55.533333,-122.48333,675
1184795,SBSwk2,55.333333,-123.083336,777
NAT,SBSwk2,55.43,-123.610001,831
PRS,SBSwk2,55.08,-122.900002,707
118047,SBSwk2,55.775833,-122.243057,800
118403,SBSwk2,55.135833,-121.928329,777
118412,SBSwk2,54.768333,-121.228333,883
118443,SBSwk2,55.068333,-121.236115,837
118634,SBSwk2,55.583333,-122.816666,871
118636,SBSwk2,55.983333,-122.683334,756
139,SBSwk2,55.128798,-121.916054,769
140,SBSwk2,55.525,-122.517097,746
NAT,SBSwk2,55.43,-123.610001,831
118047,SBSwk2,55.775833,-122.243057,800
118198,SBSwk2,55.353333,-122.611664,915
118296,SBSwk2,55.648611,-123.972221,938
118403,SBSwk2,55.135833,-121.928329,777
118410,SBSwk2,54.853333,-121.48333,1066
118412,SBSwk2,54.768333,-121.228333,883
118415,SBSwk2,55.063333,-121.116669,1091
118438,SBSwk2,54.945833,-121.140831,785
118443,SBSwk2,55.068333,-121.236115,837
118557,SBSwk2,55.394444,-122.116669,1040
118634,SBSwk2,55.583333,-122.816666,871
118636,SBSwk2,55.983333,-122.683334,756
770703,SBSwk2,55.575,-121.92083,1160
PRS,SBSwk2,55.08,-122.900002,707
118253,SBSwk2,55.381944,-123.074997,996
41092,SBSwk2,55.50111,-122.656937,726
606,SBSwk3,55.131126,-125.815659,825
1094602,SBSwk3,55.083333,-125.583336,692
1097970,SBSwk3,55.466667,-125.966667,692
163,SBSwk3,55.6885,-126.0513,982
171,SBSwk3,55.0818,-125.477402,909
607,SBSwk3,55.091983,-125.078415,989
163,SBSwk3,55.6885,-126.0513,982
171,SBSwk3,55.0818,-125.477402,909
109927,SBSwk3,55.036111,-125.059723,861
4A11,SWBmk,56.9944,-127.455299,1409
MCQ,SWBmk,56.9815,-123.404167,1162
PUL,SWBmk,57.548283,-126.748779,1332
4A09,SWBmk,57.5483,-126.748901,1332
4A10,SWBmk,56.9486,-126.521698,1324
4A21,SWBmk,57.0694,-123.399399,1515
4B02,SWBmk,56.5978,-126.182503,1479
4C01,SWBmk,57.2639,-124.1325,1390
4C02,SWBmk,58.6482,-124.721497,1292
4C09,SWBmk,59.2572,-128.322006,1270
4D14,SWBmk,58.1844,-128.911499,1422
4C11P,SWBmk,58.5333,-126.449997,1074
4D13P,SWBmk,57.2333,-128.317001,1547
4D14P,SWBmk,58.1833,-128.899994,1479
120066,SWBmk,57.983333,-127.48333,1342
120074,SWBmk,58.316667,-127.916664,1248
4D10,SWBmk,57.2389,-129.706299,1270
1195250,SWBmk,58.93,-125.766701,840
1201770,SWBmk,57.666667,-128.833328,1470
PUL,SWBmk,57.548283,-126.748779,1332
4C09P,SWBmk,59.25,-128.317001,1232
4D13P,SWBmk,57.2333,-128.317001,1547
4D14P,SWBmk,58.1833,-128.899994,1479
MCQ,SWBmk,56.9815,-123.404167,1162
118279,SWBmk,56.531944,-125.863892,1389
118281,SWBmk,56.551389,-126.091667,1456
119061,SWBmk,58.3,-124.183334,835
119062,SWBmk,58.316667,-124.166664,988
119065,SWBmk,58.283333,-124.133331,982
120061,SWBmk,57.283333,-128.866669,1357
120066,SWBmk,57.983333,-127.48333,1342
120070,SWBmk,58.2,-130.383331,1400
120074,SWBmk,58.316667,-127.916664,1248
120073,SWBmk,57.25,-128.316666,1433
120075,SWBmk,57.233333,-129.699997,1339
120076,SWBmk,58.05,-129.149994,1231
4C11P,SWBmk,58.5333,-126.449997,1074
4A27,SWBmks,57.6235,-125.073402,1695
4C14P,SWBmks,57.9833,-127.5,1595
4D10P,SWBmks,57.2333,-129.716995,1477
1192943,SWBmks,58.48,-125.400002,1485
KWA,SWBmks,57.623333,-125.073166,1692
1180580,SWBmks,57.2,-126.949997,1608
KWA,SWBmks,57.623333,-125.073166,1692
120063,SWBmks,57.616667,-129,1584
4D10P,SWBmks,57.2333,-129.716995,1477
2101081,SWBun,60,-131.183334,883
pptps01,SWBuns,59.058333,-130.899994,1424
1195127,SWBuns,59.93,-130.330002,1257
1205248,SWBuns,59.783333,-136.600006,893
glac67,SWBvks,59.19275,-136.724701,1194
