STATION,PPT_sp,PPT_sm,PPT_at,PPT_wt,Tmax_sp,Tmax_sm,Tmax_at,Tmax_wt,Tmin_sp,Tmin_sm,Tmin_at,Tmin_wt,Tave_sp,Tave_sm,Tave_at,Tave_wt,MSP,MAP,MAT,MWMT,MCMT,TD,AHM,SHM
93504,159,141,123,113,10.16666667,22.76666667,10.93333333,0.5,-2.833333333,5.633333333,-1.4,-9.433333333,3.666666667,14.2,4.766666667,-4.466666667,51,536,4.541666667,15.8,-5.25,21.05,27.12997512,309.8039216
1021830,225,98,374,498,13,21.73333333,13.46666667,6.5,5,12.4,6.166666667,1.133333333,9,17.06666667,9.816666667,3.816666667,37.2,1195,9.925,17.95,3.4,14.55,16.67364017,482.5268817
CMX,297,121,494,634,13,22.13333333,13.83333333,6,4.866666667,12.5,6.466666667,1.1,8.933333333,17.31666667,10.15,3.55,46.6,1546,9.9875,18.4,2.9,15.5,12.92852523,394.8497854
COX,272,112,446,565,12.86666667,21.46666667,13.43333333,5.733333333,4.866666667,12.13333333,6.133333333,0.733333333,8.866666667,16.8,9.783333333,3.233333333,44.6,1395,9.670833333,17.8,2.6,15.2,14.10095579,399.103139
1021838,224,96,337,477,13.46666667,21.93333333,13.56666667,6.733333333,4.3,11.13333333,5.566666667,1.066666667,8.883333333,16.53333333,9.566666667,3.9,35.4,1134,9.720833333,17.4,3.5,13.9,17.39050558,491.5254237
32783,91,76,79,117,14.43333333,26.3,14.23333333,1.366666667,1.933333333,11.46666667,2.466666667,-7.566666667,8.183333333,18.88333333,8.35,-3.1,25.4,363,8.079166667,20.3,-4.3,24.6,49.80486685,799.2125984
32784,395,158,565,680,14.63333333,22.96666667,15.23333333,6.733333333,4.533333333,11.06666667,6.366666667,0.633333333,9.583333333,17.01666667,10.8,3.683333333,66.6,1798,10.27083333,18.15,3.05,15.1,11.27410085,272.5225225
12979,160,96,129,133,11.36666667,26.33333333,14.06666667,0.366666667,-3.166666667,6.466666667,-2.6,-12.83333333,4.1,16.4,5.733333333,-6.233333333,42.6,518,5,18.1,-6.85,24.95,28.95752896,424.8826291
91602,NA,NA,NA,NA,NA,26.56666667,13.73333333,NA,NA,NA,-1.033333333,NA,NA,NA,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
3061800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32790,61,27,55,76,18.13333333,30.06666667,17.66666667,4.5,3.4,12.23333333,3.966666667,-2.9,10.76666667,21.15,10.81666667,0.8,10.6,219,10.88333333,22.5,-0.55,23.05,95.35768645,2122.641509
3031805,164,176,125,101,10.03333333,21.36666667,10.96666667,0.666666667,-1.666666667,7.566666667,-0.8,-10.16666667,4.183333333,14.46666667,5.083333333,-4.75,59.6,566,4.745833333,15.6,-5.35,20.95,26.05270907,261.7449664
20525,98,126,58,25,13.56666667,25.83333333,14.23333333,2,-1.933333333,8.766666667,-1.266666667,-11.63333333,5.816666667,17.3,6.483333333,-4.816666667,41.8,307,6.195833333,18.65,-5.5,24.15,52.75515744,446.1722488
20528,101,122,65,27,14.06666667,28.23333333,14.93333333,-0.233333333,-0.566666667,11.3,-0.2,-12.9,6.75,19.76666667,7.366666667,-6.566666667,43,315,6.829166667,21.25,-7.25,28.5,53.42592593,494.1860465
103419,829,311,NA,1735,12.5,21.53333333,13.53333333,NA,4.2,11.33333333,6.533333333,NA,8.35,16.43333333,10.03333333,NA,124,NA,NA,17.5,NA,NA,NA,141.1290323
1E14P,298,350,442,471,7,18.4,6.366666667,-3.4,-0.333333333,9.566666667,0.633333333,-7.466666667,3.333333333,13.98333333,3.5,-5.433333333,114,1561,3.845833333,15.15,-6.45,21.6,8.869848388,132.8947368
20531,171,183,138,142,7.6,21.3,8.733333333,-3.366666667,-6.533333333,2.7,-5.433333333,-15.13333333,0.533333333,12,1.65,-9.25,59.6,634,1.233333333,13.6,-10.15,23.75,17.71819138,228.1879195
93571,459,172,437,774,6.733333333,18.73333333,7.5,-1.666666667,-1.766666667,8.433333333,0.733333333,-7.066666667,2.483333333,13.58333333,4.116666667,-4.366666667,70.2,1842,3.954166667,15.65,-5.2,20.85,7.575551936,222.9344729
1021850,237,105,349,443,13.8,22.9,14.13333333,6.266666667,2.8,9.7,4.066666667,-0.533333333,8.3,16.3,9.1,2.866666667,40.2,1134,9.141666667,17.3,2.3,15,16.8797766,430.3482587
91519,NA,NA,NA,NA,7.733333333,21.06666667,10.7,-1.033333333,NA,-0.8,-8.966666667,NA,NA,10.13333333,0.866666667,NA,NA,NA,NA,11.6,NA,NA,NA,NA
93455,159,107,143,227,11.23333333,23.63333333,11.36666667,0.8,-4.133333333,4.3,-2.966666667,-11.93333333,3.55,13.96666667,4.2,-5.566666667,38.8,636,4.0375,15.35,-6.7,22.05,22.07154088,395.6185567
93454,293,172,290,426,7.433333333,19,7.766666667,-1.4,-3.6,6.833333333,-1.333333333,-9.4,1.916666667,12.91666667,3.216666667,-5.4,64.4,1181,3.1625,14.45,-6.4,20.85,11.14521592,224.378882
3071860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25221,NA,NA,NA,NA,7.6,18.7,8.166666667,-1.5,-1.766666667,6.633333333,0.1,-6.966666667,2.916666667,12.66666667,4.133333333,-4.233333333,NA,NA,3.870833333,14.15,-5.15,19.3,NA,NA
COQ,728,315,946,1136,13.03333333,22.33333333,13.3,4.966666667,4.8,12.23333333,6.833333333,0.833333333,8.916666667,17.28333333,10.06666667,2.9,121.4,3125,9.791666667,18.35,2.4,15.95,6.333333333,151.1532125
1101890,831,323,1145,1359,12.6,21.7,12.96666667,4.633333333,4.4,11.7,6.3,0.266666667,8.5,16.7,9.633333333,2.45,131,3658,9.320833333,17.85,1.9,15.95,5.281802442,136.259542
CQM,853,347,1131,1338,11.56666667,21.4,11.73333333,3.033333333,2.4,9.766666667,4.566666667,-1.133333333,6.983333333,15.58333333,8.15,0.95,136.4,3669,7.916666667,16.65,0.35,16.3,4.88325611,122.0674487
1151915,207,189,185,229,6.533333333,18.33333333,7.366666667,-2.6,-2.566666667,6.166666667,-1.7,-10.56666667,1.983333333,12.25,2.833333333,-6.583333333,63.4,810,2.620833333,13.7,-7.45,21.15,15.58127572,216.0883281
38222,NA,NA,NA,NA,6.433333333,17.66666667,5.466666667,-4.233333333,-2.433333333,7.566666667,-1.233333333,-9.566666667,2,12.61666667,2.116666667,-6.9,NA,NA,2.458333333,14.05,-8.2,22.25,NA,NA
38226,NA,NA,NA,NA,NA,NA,NA,-6.566666667,NA,NA,NA,-11.53333333,NA,NA,NA,-9.05,NA,NA,NA,NA,-9.85,NA,NA,NA
1011920,155,69,288,400,13.73333333,21.66666667,14,7.666666667,5.166666667,10.6,6.7,2.266666667,9.45,16.13333333,10.35,4.966666667,27.8,912,10.225,16.9,4.45,12.45,22.17653509,607.9136691
1011922,158,69,285,362,13.46666667,21.13333333,13.76666667,7.666666667,5.833333333,11.5,7.333333333,2.966666667,9.65,16.31666667,10.55,5.316666667,27.6,874,10.45833333,17.1,4.9,12.2,23.40770404,619.5652174
93742,400,139,395,610,5.633333333,15.43333333,7.866666667,0.233333333,-3.4,4.6,0.033333333,-6.033333333,1.116666667,10.01666667,3.95,-2.9,58.4,1544,3.045833333,11.75,-3.25,15,8.449373921,201.1986301
1021950,278,157,444,477,13.03333333,21.23333333,13.13333333,6.366666667,6.4,13.46666667,7.9,2.4,9.716666667,17.35,10.51666667,4.383333333,59.2,1356,10.49166667,18.2,3.9,14.3,15.11184857,307.4324324
1021960,248,160,402,432,14.16666667,22.93333333,13.96666667,6.466666667,4.366666667,11.53333333,5.5,0.6,9.266666667,17.23333333,9.733333333,3.533333333,58.6,1242,9.941666667,18.2,3.05,15.15,16.05609232,310.5802048
17,77,79,55,42,14.3,26.53333333,14.7,2.666666667,0.733333333,9.233333333,0.9,-6.666666667,7.516666667,17.88333333,7.8,-2,27.6,253,7.8,19.65,-3.2,22.85,70.35573123,711.9565217
12983,155,145,128,107,12.7,24.83333333,14.33333333,2.833333333,0.533333333,8.9,1.433333333,-5.566666667,6.616666667,16.86666667,7.883333333,-1.366666667,52.4,535,7.5,18.5,-2.5,21,32.71028037,353.0534351
12984,185,132,123,127,12.16666667,24.3,13.93333333,2.7,1.833333333,11.3,3.566666667,-4.3,7,17.8,8.75,-0.8,48,567,8.1875,19.7,-1.75,21.45,32.07671958,410.4166667
101414,NA,NA,NA,NA,12.93333333,23.03333333,13.13333333,NA,3.5,9.8,5.466666667,NA,8.216666667,16.41666667,9.3,NA,NA,NA,NA,17.8,NA,NA,NA,NA
08HA072,711,329,948,1375,11.13333333,21.26666667,12.23333333,4.233333333,2.8,9.5,4.7,0.1,6.966666667,15.38333333,8.466666667,2.166666667,124,3363,8.245833333,16.5,1.75,14.75,5.425463376,133.0645161
32796,685,176,800,1208,15.26666667,25.23333333,16.76666667,7.4,5.066666667,11.43333333,7.2,1.533333333,10.16666667,18.33333333,11.98333333,4.466666667,84.8,2869,11.2375,19.65,3.8,15.85,7.402405019,231.7216981
93747,605,245,744,891,8.366666667,17.96666667,10.26666667,2.5,0.7,7.833333333,3.633333333,-2.066666667,4.533333333,12.9,6.95,0.216666667,106.6,2485,6.15,14.3,-0.4,14.7,6.498993964,134.1463415
91578,NA,NA,NA,NA,10.83333333,19.6,NA,NA,1.5,8.833333333,4.233333333,-1.133333333,6.166666667,14.21666667,NA,NA,NA,NA,NA,15.7,NA,NA,NA,NA
165215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32799,74,49,60,84,16.1,28.96666667,16.1,2,3.5,13.53333333,4.866666667,-4.3,9.8,21.25,10.48333333,-1.15,18,267,10.09583333,22.7,-2.15,24.85,75.26529338,1261.111111
12985,169,62,142,241,16.46666667,30.76666667,17.66666667,2.2,1.933333333,11.76666667,1.733333333,-7.4,9.2,21.26666667,9.7,-2.6,27.4,614,9.391666667,23.3,-3.5,26.8,31.582519,850.3649635
32800,134,75,161,166,14.33333333,21.23333333,14.9,8.166666667,5.3,10.53333333,6.466666667,2.133333333,9.816666667,15.88333333,10.68333333,5.15,29.8,536,10.38333333,16.75,4.5,12.25,38.02860697,562.0805369
CSC,253,205,385,308,9,19.16666667,6.766666667,-2.8,-3.4,4.933333333,-2.433333333,-10.23333333,2.8,12.05,2.166666667,-6.516666667,71.6,1151,2.625,13.25,-7.55,20.8,10.96872285,185.0558659
1021988,273,118,451,602,13.2,21.96666667,13.23333333,5.766666667,4.3,11.33333333,5.833333333,0.733333333,8.75,16.65,9.533333333,3.25,44,1444,9.545833333,17.5,2.7,14.8,13.53589566,397.7272727
102JR88,275,114,466,610,14.06666667,22.83333333,13.53333333,5.866666667,3.766666667,10.83333333,4.8,0.166666667,8.916666667,16.83333333,9.166666667,3.016666667,44.4,1465,9.483333333,17.75,2.55,15.2,13.29920364,399.7747748
1021989,256,99,397,546,14.3,23.6,14.43333333,6.433333333,3.066666667,10.36666667,4.466666667,-0.4,8.683333333,16.98333333,9.45,3.016666667,40,1298,9.533333333,18.1,2.5,15.6,15.04879301,452.5
1012010,201,84,303,423,13.43333333,21.53333333,14.2,6.7,4.766666667,11.43333333,6.4,1.333333333,9.1,16.48333333,10.3,4.016666667,32.8,1011,9.975,17.5,3.25,14.25,19.75766568,533.5365854
1012040,474,142,675,941,13.4,22.83333333,14.5,6.266666667,3.9,10.83333333,5.8,0.433333333,8.65,16.83333333,10.15,3.35,60,2232,9.745833333,18.05,2.8,15.25,8.846699522,300.8333333
3061930,NA,NA,NA,NA,NA,20.96666667,NA,NA,NA,9.5,NA,NA,NA,15.23333333,NA,NA,NA,NA,NA,16.35,NA,NA,NA,NA
93576,212,73,191,355,12.03333333,25.73333333,13.66666667,0.9,-4.866666667,5.066666667,-2.5,-12.23333333,3.583333333,15.4,5.583333333,-5.666666667,32,831,4.725,17.25,-6.8,24.05,17.71961492,539.0625
93376,210,145,163,207,7.466666667,21.46666667,8.833333333,-3.733333333,-2.333333333,8.966666667,-0.166666667,-10.26666667,2.566666667,15.21666667,4.333333333,-7,51.6,725,3.779166667,17.05,-7.7,24.75,19.00574713,330.4263566
502227,583,321,930,843,10.3,16.7,10.96666667,5.3,2.8,9.766666667,5.4,0.233333333,6.55,13.23333333,8.183333333,2.766666667,141.8,2677,7.683333333,14.05,2.6,11.45,6.605653094,99.0832158
12986,193,107,128,118,11.9,24.16666667,13.5,2.166666667,-0.1,7.633333333,0.566666667,-6.133333333,5.9,15.9,7.033333333,-1.983333333,42.6,546,6.7125,17.45,-3.1,20.55,30.60897436,409.6244131
433,NA,155,NA,NA,NA,19.63333333,6.933333333,NA,NA,9.3,1,NA,NA,14.46666667,3.966666667,NA,55.2,NA,NA,15.5,NA,NA,NA,280.7971014
1152100,102,148,106,118,13.33333333,25.5,11.76666667,-0.633333333,-0.033333333,8.933333333,-0.7,-9.933333333,6.65,17.21666667,5.533333333,-5.283333333,46,474,6.029166667,18.5,-6.7,25.2,33.81680731,402.173913
1152102,94,128,88,78,12.7,24.56666667,11.4,-1.166666667,0.433333333,9.866666667,-0.1,-9.766666667,6.566666667,17.21666667,5.65,-5.466666667,41.2,388,5.991666667,18.65,-7.15,25.8,41.21563574,452.6699029
1152J02,NA,NA,NA,NA,12.96666667,24.8,11.6,-0.966666667,0.533333333,9.433333333,0.266666667,-8.833333333,6.75,17.11666667,5.933333333,-4.9,NA,NA,6.225,18.5,-6.4,24.9,NA,NA
426,NA,105,NA,NA,11.96666667,24.03333333,10.86666667,-1.2,-0.366666667,8.233333333,-0.533333333,-8.966666667,5.8,16.13333333,5.166666667,-5.083333333,34.6,NA,5.504166667,17.7,-6.7,24.4,NA,511.5606936
1152103,100,127,98,97,13.53333333,25.46666667,12.16666667,-0.466666667,-0.7,7.833333333,-1,-9.866666667,6.416666667,16.65,5.583333333,-5.166666667,41.2,422,5.870833333,18.1,-6.55,24.65,37.60860979,439.3203883
1152104,NA,NA,NA,NA,11.66666667,NA,10.63333333,-1.3,-1.133333333,NA,-1.266666667,-10.1,5.266666667,NA,4.683333333,-5.7,NA,NA,NA,NA,-6.9,NA,NA,NA
1152109,105,137,108,108,11.9,23.76666667,11.23333333,-1.3,-2,5.766666667,-2.133333333,-10.86666667,4.95,14.76666667,4.55,-6.083333333,44.6,458,4.545833333,16.05,-7.45,23.5,31.75946143,359.8654709
112302,NA,NA,NA,NA,16.23333333,27.66666667,14.53333333,1.866666667,5.1,14.76666667,5.9,-3.033333333,10.66666667,21.21666667,10.21666667,-0.583333333,NA,NA,10.37916667,22.5,-1.65,24.15,NA,NA
107359,NA,210,NA,NA,2.8,13.1,2.766666667,-4.3,-5.3,3.533333333,-2.966666667,-9.933333333,-1.25,8.316666667,-0.1,-7.116666667,NA,NA,-0.0375,9.4,-7.5,16.9,NA,NA
93569,464,204,451,634,8.266666667,19.46666667,9,-0.133333333,-4.533333333,4.133333333,-2.5,-9.533333333,1.866666667,11.8,3.25,-4.833333333,83,1753,3.020833333,13.25,-5.5,18.75,7.427742917,159.6385542
12987,102,63,73,127,12.23333333,27.53333333,14.33333333,-0.7,-1.2,10.03333333,0.033333333,-10.8,5.516666667,18.78333333,7.183333333,-5.75,23.8,365,6.433333333,20.85,-6.35,27.2,45.02283105,876.0504202
873,NA,136,NA,NA,NA,23.23333333,NA,NA,NA,10.1,NA,NA,NA,16.66666667,NA,NA,46.2,NA,NA,18.1,NA,NA,NA,391.7748918
1142112,218,162,249,320,13.4,23.63333333,12.03333333,1.533333333,2.866666667,11.5,3.4,-3.533333333,8.133333333,17.56666667,7.716666667,-1,56.2,949,8.104166667,18.95,-1.85,20.8,19.0770987,337.1886121
109815,NA,NA,NA,NA,NA,22.33333333,NA,NA,NA,7.366666667,NA,NA,NA,14.85,NA,NA,NA,NA,NA,15.75,NA,NA,NA,NA
1092120,154,286,243,197,12.4,21.9,9.7,-1,-0.833333333,7.366666667,0.5,-8.566666667,5.783333333,14.63333333,5.1,-4.783333333,84.8,880,5.183333333,15.55,-6,21.55,17.25378788,183.3726415
1142130,208,179,244,275,14.36666667,25.7,12.56666667,1.066666667,0.866666667,8.566666667,0.866666667,-5.6,7.616666667,17.13333333,6.716666667,-2.266666667,63.2,906,7.3,18.3,-3.25,21.55,19.09492274,289.556962
102326,NA,NA,NA,NA,NA,21.73333333,NA,NA,NA,10.26666667,NA,NA,NA,16,NA,NA,NA,NA,NA,17.25,NA,NA,NA,NA
102327,NA,NA,NA,NA,NA,19.16666667,NA,NA,NA,9.733333333,NA,NA,NA,14.45,NA,NA,NA,NA,NA,16.05,NA,NA,NA,NA
102328,NA,NA,NA,NA,NA,16.83333333,NA,NA,NA,8.5,NA,NA,NA,12.66666667,NA,NA,NA,NA,NA,14.05,NA,NA,NA,NA
102329,NA,NA,NA,NA,NA,16.3,NA,NA,NA,7.433333333,NA,NA,NA,11.86666667,NA,NA,NA,NA,NA,13.25,NA,NA,NA,NA
102330,NA,NA,NA,NA,NA,14.7,NA,NA,NA,7.5,NA,NA,NA,11.1,NA,NA,NA,NA,NA,12.75,NA,NA,NA,NA
102325,NA,NA,NA,NA,NA,21.4,11.7,NA,NA,8.833333333,3.2,NA,NA,15.11666667,7.45,NA,NA,NA,NA,16.05,NA,NA,NA,NA
398,NA,103,NA,NA,14,25.53333333,12.63333333,1.5,1.4,9.166666667,1.4,-5.9,7.7,17.35,7.016666667,-2.2,35.4,NA,7.466666667,18.9,-3.2,22.1,NA,533.8983051
1142160,159,139,169,191,14.5,25.83333333,13.16666667,1.7,2.733333333,11.2,2.933333333,-4.266666667,8.616666667,18.51666667,8.05,-1.283333333,48.4,658,8.475,19.8,-2.35,22.15,28.0775076,409.0909091
18,NA,189,NA,NA,12.46666667,24.93333333,12.86666667,0.766666667,0.866666667,8.933333333,1,-6.566666667,6.666666667,16.93333333,6.933333333,-2.9,87.4,NA,6.908333333,18.4,-3.6,22,NA,210.5263158
20538,138,151,113,101,12.4,24.66666667,12.46666667,0.3,5.55E-17,8.6,-0.366666667,-7.733333333,6.2,16.63333333,6.05,-3.716666667,50.4,503,6.291666667,18.1,-4.5,22.6,32.38899934,359.1269841
114B1F0,117,117,122,132,14.1,25.83333333,12.86666667,1.366666667,3.233333333,12.3,3.6,-4.233333333,8.666666667,19.06666667,8.233333333,-1.433333333,39.8,488,8.633333333,20.5,-2.55,23.05,38.18306011,515.0753769
M114018,NA,NA,NA,NA,12.06666667,23.7,11.23333333,0.266666667,3.5,12.76666667,3.8,-3.966666667,7.783333333,18.23333333,7.516666667,-1.85,NA,NA,7.920833333,19.65,-2.95,22.6,NA,NA
1142164,135,118,143,164,14.43333333,25.73333333,13.2,1.566666667,2.433333333,10.33333333,2.133333333,-4.933333333,8.433333333,18.03333333,7.666666667,-1.683333333,41.6,560,8.1125,19.2,-2.55,21.75,32.34375,461.5384615
1162177,105,148,107,86,9.8,20.6,9.266666667,-1.433333333,-3.433333333,4.533333333,-3,-11.8,3.183333333,12.56666667,3.133333333,-6.616666667,46.4,446,3.066666667,13.75,-7.65,21.4,29.29745889,296.3362069
M101004,NA,NA,NA,NA,13,20.86666667,14,7.466666667,7.033333333,14.33333333,8.866666667,3.166666667,10.01666667,17.6,11.43333333,5.316666667,NA,NA,11.09166667,18.5,4.95,13.55,NA,NA
3.06E+04,NA,275,NA,NA,9.933333333,21.66666667,7.966666667,-5.966666667,-4.233333333,7.466666667,-4.1,-18.36666667,2.85,14.56666667,1.933333333,-12.16666667,NA,NA,1.795833333,15.6,-13.95,29.55,NA,NA
20539,132,105,103,48,16.83333333,30.53333333,17.83333333,3.833333333,-0.133333333,11,0.066666667,-11.46666667,8.35,20.76666667,8.95,-3.816666667,41.8,388,8.5625,22.35,-4.95,27.3,47.84149485,534.6889952
30519N0,161,206,153,113,8.6,21.33333333,8.2,-3.133333333,-3.466666667,4.633333333,-2.966666667,-12.13333333,2.566666667,12.98333333,2.616666667,-7.633333333,67.4,633,2.633333333,14.4,-8.7,23.1,19.95787256,213.6498516
CRU,559,162,856,1155,12.4,21.56666667,12.3,3.633333333,3.266666667,10.53333333,4.766666667,-0.633333333,7.833333333,16.05,8.533333333,1.5,68.2,2732,8.479166667,17.05,0.9,16.15,6.763970229,250
91727,NA,NA,NA,NA,13.26666667,28.36666667,15.26666667,0.266666667,-0.2,10.6,1.133333333,-8.6,6.533333333,19.48333333,8.2,-4.166666667,NA,NA,7.5125,21.35,-4.95,26.3,NA,NA
93241,333,261,201,186,NA,NA,9.633333333,-0.133333333,-4.7,5.433333333,-2.666666667,-11.53333333,NA,NA,3.483333333,-5.833333333,94.4,981,NA,NA,-6.55,NA,NA,NA
20540,85,175,63,24,14.43333333,28.9,14.73333333,-2.6,-1.5,11.3,-1.066666667,-15.36666667,6.466666667,20.1,6.833333333,-8.983333333,51,347,6.104166667,21.5,-10.7,32.2,46.40970221,421.5686275
1102220,362,182,472,534,14.8,23.53333333,15.16666667,6.733333333,4.933333333,11.9,6.266666667,0.4,9.866666667,17.71666667,10.71666667,3.566666667,69.2,1550,10.46666667,18.8,2.75,16.05,13.20430108,271.6763006
1102222,409,206,537,588,14.53333333,23.06666667,14.46666667,6.466666667,4.166666667,11.2,5.466666667,-0.2,9.35,17.13333333,9.966666667,3.133333333,78,1740,9.895833333,18.05,2.4,15.65,11.43438697,231.4102564
1022250,320,109,475,639,13.76666667,22.36666667,14,6.066666667,3.3,10.4,4.733333333,-0.633333333,8.533333333,16.38333333,9.366666667,2.716666667,47.2,1543,9.25,17.4,2.05,15.35,12.47569669,368.6440678
1062251,150,84,323,416,8.833333333,15.06666667,11.6,6.833333333,5.133333333,11.46666667,8.033333333,3.466666667,6.983333333,13.26666667,9.816666667,5.15,33.4,973,8.804166667,14.5,4.95,9.55,19.3259678,434.1317365
352,NA,250,NA,NA,NA,19.66666667,7.733333333,NA,NA,7.233333333,-0.4,NA,NA,13.45,3.666666667,NA,89.4,NA,NA,14.65,NA,NA,NA,163.8702461
32805,566,133,813,1063,15.16666667,24.53333333,15.96666667,7.533333333,4.066666667,10.83333333,5.9,0.433333333,9.616666667,17.68333333,10.93333333,3.983333333,61,2575,10.55416667,18.7,3.2,15.5,7.982200647,306.557377
32806,472,114,666,1024,15,23.3,15.46666667,7.7,4.733333333,10.93333333,6.533333333,1.566666667,9.866666667,17.11666667,11,4.633333333,51.2,2276,10.65416667,18.1,3.9,14.2,9.074765671,353.515625
96228,106,113,68,33,15.9,29.76666667,17.23333333,3.3,0.433333333,12.56666667,0.9,-10.4,8.166666667,21.16666667,9.066666667,-3.55,37.8,320,8.7125,22.85,-4.3,27.15,58.4765625,604.4973545
3079,NA,NA,NA,NA,11.33333333,24.26666667,12.56666667,1.166666667,-2,8.533333333,-1.066666667,-10.93333333,4.666666667,16.4,5.75,-4.883333333,NA,NA,5.483333333,17.9,-5.4,23.3,NA,NA
20545,NA,NA,NA,NA,11.53333333,24.73333333,12.93333333,0.866666667,-2.033333333,8.4,-1.1,-11.1,4.75,16.56666667,5.916666667,-5.116666667,NA,NA,5.529166667,17.95,-5.55,23.5,NA,NA
96323,81,129,51,15,11.3,24.36666667,12.73333333,0.7,-1.8,8.8,-0.633333333,-10.8,4.75,16.58333333,6.05,-5.05,42,276,5.583333333,18,-5.55,23.55,56.46135266,428.5714286
118085,NA,NA,NA,NA,8.466666667,19.9,7.4,-5,-3.366666667,6.466666667,-2.866666667,-14.63333333,2.55,13.18333333,2.266666667,-9.816666667,NA,NA,2.045833333,14.45,-10.8,25.25,NA,NA
1102253,576,281,NA,886,7.5,NA,NA,2.433333333,NA,NA,NA,-3,NA,NA,NA,-0.283333333,115.4,NA,NA,NA,-0.75,NA,NA,NA
1102255,835,NA,NA,NA,6.233333333,NA,NA,NA,-0.033333333,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,NA,95,NA,NA,15.06666667,26.33333333,13.33333333,2,1.7,10.03333333,2.766666667,-3.8,8.383333333,18.18333333,8.05,-0.9,31.8,NA,8.429166667,19.3,-2.15,21.45,NA,606.918239
114220,NA,NA,NA,NA,15.5,27.13333333,NA,1.3,1.933333333,10.36666667,NA,NA,8.716666667,18.75,NA,NA,NA,NA,NA,20.1,NA,NA,NA,NA
CMS,344,157,556,620,12.36666667,22.03333333,12,2.533333333,1.5,9.266666667,3.333333333,-3.1,6.933333333,15.65,7.666666667,-0.283333333,61.8,1677,7.491666667,16.7,-1.25,17.95,10.43033194,270.2265372
1042255,393,173,597,NA,12.06666667,21.8,11.96666667,2.766666667,1.233333333,9.066666667,3.066666667,-3.733333333,6.65,15.43333333,7.516666667,-0.483333333,69.2,NA,7.279166667,16.45,-1.45,17.9,NA,237.716763
93291,245,190,138,111,6.233333333,18.73333333,7.266666667,-2.7,-4.066666667,6.6,-1.833333333,-10.43333333,1.083333333,12.66666667,2.716666667,-6.566666667,67.4,684,2.475,14.4,-7.2,21.6,18.23830409,213.6498516
3011953,NA,278,NA,NA,9.8,21.33333333,9.233333333,-3.2,-2.666666667,8.3,-2.6,-14.1,3.566666667,14.81666667,3.316666667,-8.65,NA,NA,3.2625,15.8,-9.95,25.75,NA,NA
32808,NA,NA,NA,NA,18.36666667,29.3,19,6.733333333,5.733333333,14.5,6.4,-0.366666667,12.05,21.9,12.7,3.183333333,NA,NA,12.45833333,23.3,2.15,21.15,NA,NA
93507,179,137,153,172,9.466666667,22.26666667,9.166666667,-1.366666667,-3.766666667,4.566666667,-2,-9.633333333,2.85,13.41666667,3.583333333,-5.5,50.6,641,3.5875,15.05,-6.1,21.15,21.19734789,297.43083
20547,101,113,94,86,15.03333333,27.66666667,15.63333333,3.466666667,0.366666667,8.366666667,0.566666667,-6.733333333,7.7,18.01666667,8.1,-1.633333333,38,394,8.045833333,19.5,-2.9,22.4,45.80160745,513.1578947
1162265,98,139,125,106,14.8,25.33333333,11.43333333,-0.266666667,1.5,10.6,1.733333333,-6.766666667,8.15,17.96666667,6.583333333,-3.516666667,44.4,468,7.295833333,19.15,-4.55,23.7,36.95690883,431.3063063
93512,344,188,267,343,4.466666667,16.53333333,5.566666667,-4.166666667,-6.3,4,-3.2,-11.36666667,-0.916666667,10.26666667,1.183333333,-7.766666667,74,1142,0.691666667,12,-8.25,20.25,9.362230006,162.1621622
94254,398,181,661,755,14.46666667,23.5,14.76666667,6.166666667,3.766666667,10.4,5.2,-0.2,9.116666667,16.95,9.983333333,2.983333333,73.8,1995,9.758333333,18.15,2.25,15.9,9.903926483,245.9349593
32810,NA,NA,NA,NA,14.63333333,24.36666667,15.3,5.766666667,3.766666667,10.73333333,4.566666667,-1.066666667,9.2,17.55,9.933333333,2.35,NA,NA,9.758333333,18.75,1.5,17.25,NA,NA
102408,NA,NA,NA,NA,12.76666667,22.86666667,13.23333333,4.6,2.633333333,9.8,4,-1,7.7,16.33333333,8.616666667,1.8,NA,NA,8.6125,17.3,1,16.3,NA,NA
32811,95,54,84,111,13.9,26.33333333,14.33333333,0.933333333,0.833333333,8.833333333,0.733333333,-6.033333333,7.366666667,17.58333333,7.533333333,-2.55,20.2,344,7.483333333,18.9,-3.75,22.65,50.82364341,935.6435644
120059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
